nsn,candidate_mpn,manufacturer,digikey_pn,attribute_name,raw_name,raw_value,value_num,value_min,value_max,uom,value_text,parse_status,source
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,terminal_type,Termination Style,Solder Lug,,,,,SOLDERLUG,text,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.40mm Dia,,,,,CIRCULAR1240MMDIA,text,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,bushing_thread,Bushing Thread,M12 x 0.75,,,,,M12X075,text,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,ingress_protection,Ingress Protection,"IP68 - Dust Tight, Waterproof",,,,,IP68DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,features,Features,-,,,,,,empty,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,operating_temp_min,Operating Temperature,-55°C ~ 85°C,-55.0,,,degC,-55°C ~ 85°C,number,digikey
5930-01-110-7094,09-1-2-17,TE - Kissling,2585-09-1-2-17-ND,operating_temp_max,Operating Temperature,-55°C ~ 85°C,85.0,,,degC,-55°C ~ 85°C,number,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,switch_function,Switch Function,On-Mom,,,,,ONMOM,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,terminal_type,Termination Style,Screw Terminal,,,,,SCREWTERMINAL,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,features,Features,Sealed - Fully,,,,,SEALEDFULLY,text,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT35001N000,APEM Inc.,679-3595-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,switch_function,Switch Function,On-Mom,,,,,ONMOM,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,terminal_type,Termination Style,"Quick Connect - 0.250"" (6.3mm)",,,,,QUICKCONNECT0250,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,features,Features,Sealed - Fully,,,,,SEALEDFULLY,text,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT35031N002,APEM Inc.,679-3596-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,terminal_type,Termination Style,Screw Terminal,,,,,SCREWTERMINAL,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,features,Features,-,,,,,,empty,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36-001N022,APEM Inc.,679-CT36-001N022-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,terminal_type,Termination Style,"Solder, Quick Connect - 0.250"" (6.3mm)",,,,,SOLDERQUICKCONNECT0250,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,features,Features,-,,,,,,empty,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36-021N022,APEM Inc.,679-CT36-021N022-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,terminal_type,Termination Style,Screw Terminal,,,,,SCREWTERMINAL,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,features,Features,Sealed - Fully,,,,,SEALEDFULLY,text,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36001N000,APEM Inc.,679-3597-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,terminal_type,Termination Style,Screw Terminal,,,,,SCREWTERMINAL,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,features,Features,Sealed - Fully,,,,,SEALEDFULLY,text,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36001N002,APEM Inc.,679-3598-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,terminal_type,Termination Style,Screw Terminal,,,,,SCREWTERMINAL,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,features,Features,Sealed - Fully,,,,,SEALEDFULLY,text,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36001N020,APEM Inc.,679-3629-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,illumination_type_color,"Illumination Type, Color",-,,,,,,empty,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,illumination_voltage_nominal,Illumination Voltage (Nominal),-,,,,,,empty,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,terminal_type,Termination Style,"Solder, Quick Connect - 0.250"" (6.3mm)",,,,,SOLDERQUICKCONNECT0250,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,panel_cutout_dimensions,Panel Cutout Dimensions,Circular - 12.20mm Dia,,,,,CIRCULAR1220MMDIA,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,bushing_thread,Bushing Thread,15/32-32,,,,,153232,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,ingress_protection,Ingress Protection,"IP67 - Dust Tight, Waterproof",,,,,IP67DUSTTIGHTWATERPROOF,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,features,Features,Sealed - Fully,,,,,SEALEDFULLY,text,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,operating_temp_min,Operating Temperature,-40°C ~ 85°C,-40.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36021N020,APEM Inc.,679-3630-ND,operating_temp_max,Operating Temperature,-40°C ~ 85°C,85.0,,,degC,-40°C ~ 85°C,number,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,mounting_type,Mounting Type,Panel Mount,,,,,PANELMOUNT,text,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,contact_configuration,Circuit,SPDT,,,,,SPDT,text,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,switch_function,Switch Function,On-On,,,,,ONON,text,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,current_rating,Current Rating (Amps),"10A (AC), 15A (DC)",10.0,,,A,"10A (AC), 15A (DC)",number,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,voltage_rating_ac,Voltage Rating - AC,125 V,125.0,,,V,125 V,number,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,voltage_rating,Voltage Rating - DC,28 V,28.0,,,V,28 V,number,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,actuator_type,Actuator Type,Standard Round,,,,,STANDARDROUND,text,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,actuator_length,Actuator Length,17.50mm,17.5,,,mm,17.50mm,number,digikey
5930-01-110-7094,CT36031N022,APEM Inc.,679-3599-ND,illumination,Illumination,Non-Illuminated,,,,,NONILLUMINATED,text,digikey
